set,,name,number,unlimited,reverse,promo
Obsidian Flames,Obsidian Flames 39,Heatmor,39,2,0,0
Obsidian Flames,Obsidian Flames 40,Larvesta,40,2,1,0
Obsidian Flames,Obsidian Flames 41,Volcarona,41,2,2,0
Obsidian Flames,Obsidian Flames 43,Charcadet,43,2,0,0
Obsidian Flames,Obsidian Flames 44,Armarouge,44,2,1,0
Obsidian Flames,Obsidian Flames 45,Lapras,45,2,0,0
Obsidian Flames,Obsidian Flames 46,Carvanha,46,2,1,0
Obsidian Flames,Obsidian Flames 47,Sharpedo,47,2,0,0
Obsidian Flames,Obsidian Flames 48,Buizel,48,2,0,0
Obsidian Flames,Obsidian Flames 49,Floatzel,49,2,1,0
Obsidian Flames,Obsidian Flames 50,Tympole,50,2,0,0
Obsidian Flames,Obsidian Flames 51,Palpitoad,51,2,0,0
Obsidian Flames,Obsidian Flames 52,Seismitoad,52,2,1,0
Obsidian Flames,Obsidian Flames 53,Cubchoo,53,2,2,0
Obsidian Flames,Obsidian Flames 54,Beartic,54,2,0,0
Obsidian Flames,Obsidian Flames 55,Cryogonal,55,2,2,0
Obsidian Flames,Obsidian Flames 56,Froakie,56,2,1,0
Obsidian Flames,Obsidian Flames 57,Frogadier,57,2,1,0
Obsidian Flames,Obsidian Flames 58,Wiglett,58,2,1,0
Obsidian Flames,Obsidian Flames 59,Wugtrio,59,2,0,0
Obsidian Flames,Obsidian Flames 60,Finizen,60,2,0,0
Obsidian Flames,Obsidian Flames 61,Finizen,61,1,0,0
Obsidian Flames,Obsidian Flames 62,Palafin,62,2,1,0
Obsidian Flames,Obsidian Flames 63,Magnemite,63,2,1,0
Obsidian Flames,Obsidian Flames 64,Magneton,64,1,1,0
Obsidian Flames,Obsidian Flames 65,Magnezone,65,1,1,0
Obsidian Flames,Obsidian Flames 67,Tynamo,67,2,0,0
Obsidian Flames,Obsidian Flames 68,Eelektrik,68,2,0,0
Obsidian Flames,Obsidian Flames 69,Eelektross,69,2,0,0
Obsidian Flames,Obsidian Flames 70,Thundurus,70,2,1,0
Obsidian Flames,Obsidian Flames 71,Toxel,71,2,2,0
Obsidian Flames,Obsidian Flames 72,Toxtricity,72,2,0,0
Obsidian Flames,Obsidian Flames 73,Pawmot ex,73,1,0,0
Obsidian Flames,Obsidian Flames 74,Tadbulb,74,2,0,0
Obsidian Flames,Obsidian Flames 75,Tadbulb,75,2,1,0
Obsidian Flames,Obsidian Flames 76,Tadbulb,76,2,1,0
Obsidian Flames,Obsidian Flames 77,Bellibolt,77,2,1,0
Obsidian Flames,Obsidian Flames 78,Bellibolt,78,2,1,0
Obsidian Flames,Obsidian Flames 80,Cleffa,80,2,2,0
Obsidian Flames,Obsidian Flames 81,Clefairy,81,2,2,0
Obsidian Flames,Obsidian Flames 83,Togepi,83,2,1,0
Obsidian Flames,Obsidian Flames 84,Togetic,84,2,0,0
Obsidian Flames,Obsidian Flames 85,Togekiss,85,2,1,0
Obsidian Flames,Obsidian Flames 86,Espeon,86,2,0,0
Obsidian Flames,Obsidian Flames 87,Snubbull,87,2,0,0
Obsidian Flames,Obsidian Flames 88,Granbull,88,2,0,0
Obsidian Flames,Obsidian Flames 89,Mawile,89,2,2,0
Obsidian Flames,Obsidian Flames 90,Spoink,90,1,1,0
Obsidian Flames,Obsidian Flames 91,Grumpig,91,2,0,0
Obsidian Flames,Obsidian Flames 92,Lunatone,92,2,0,0
Obsidian Flames,Obsidian Flames 93,Solrock,93,2,1,0
Obsidian Flames,Obsidian Flames 94,Baltoy,94,2,1,0
Obsidian Flames,Obsidian Flames 95,Claydol,95,2,2,0
Obsidian Flames,Obsidian Flames 96,Vespiquen ex,96,1,0,0
Obsidian Flames,Obsidian Flames 97,Sinistea,97,2,0,0
Obsidian Flames,Obsidian Flames 98,Polteageist,98,2,0,0
Obsidian Flames,Obsidian Flames 99,Greavard,99,2,0,0
Obsidian Flames,Obsidian Flames 100,Greavard,100,1,1,0
Obsidian Flames,Obsidian Flames 101,Houndstone,101,2,2,0
Obsidian Flames,Obsidian Flames 103,Diglett,103,2,2,0
Obsidian Flames,Obsidian Flames 104,Dugtrio,104,2,0,0
Obsidian Flames,Obsidian Flames 105,Larvitar,105,2,1,0
Obsidian Flames,Obsidian Flames 106,Pupitar,106,2,1,0
Obsidian Flames,Obsidian Flames 107,Nosepass,107,2,1,0
Obsidian Flames,Obsidian Flames 108,Barboach,108,2,2,0
Obsidian Flames,Obsidian Flames 109,Whiscash,109,2,0,0
Obsidian Flames,Obsidian Flames 110,Bonsly,110,2,2,0
Obsidian Flames,Obsidian Flames 111,Drilbur,111,2,1,0
Obsidian Flames,Obsidian Flames 112,Stunfisk,112,2,1,0
Obsidian Flames,Obsidian Flames 113,Diggersby,113,2,1,0
Obsidian Flames,Obsidian Flames 114,Crabrawler,114,2,2,0
Obsidian Flames,Obsidian Flames 115,Crabominable,115,2,1,0
Obsidian Flames,Obsidian Flames 116,Rockruff,116,2,0,0
Obsidian Flames,Obsidian Flames 117,Lycanroc,117,2,0,0
Obsidian Flames,Obsidian Flames 118,Toedscool,118,2,0,0
Obsidian Flames,Obsidian Flames 119,Toedscruel,119,1,0,0
Obsidian Flames,Obsidian Flames 121,Glimmet,121,2,1,0
Obsidian Flames,Obsidian Flames 122,Glimmet,122,2,2,0
Obsidian Flames,Obsidian Flames 123,Glimmora ex,123,1,0,0
Obsidian Flames,Obsidian Flames 125,Charizard ex,125,4,0,0
Obsidian Flames,Obsidian Flames 126,Paldean Wooper,126,2,2,0
Obsidian Flames,Obsidian Flames 127,Paldean Wooper,127,2,0,0
Obsidian Flames,Obsidian Flames 128,Paldean Clodsire,128,1,0,0
Obsidian Flames,Obsidian Flames 129,Paldean Clodsire,129,2,0,0
Obsidian Flames,Obsidian Flames 130,Umbreon,130,2,0,0
Obsidian Flames,Obsidian Flames 131,Houndour,131,2,0,0
Obsidian Flames,Obsidian Flames 132,Houndour,132,2,0,0
Obsidian Flames,Obsidian Flames 133,Houndoom,133,2,0,0
Obsidian Flames,Obsidian Flames 134,Houndoom ex,134,2,0,0
Obsidian Flames,Obsidian Flames 136,Darkrai,136,2,1,0
Obsidian Flames,Obsidian Flames 137,Inkay,137,2,1,0
Obsidian Flames,Obsidian Flames 138,Malamar,138,2,0,0
Obsidian Flames,Obsidian Flames 139,Salandit,139,2,1,0
Obsidian Flames,Obsidian Flames 140,Salazzle,140,2,0,0
Obsidian Flames,Obsidian Flames 141,Scizor,141,2,0,0
Obsidian Flames,Obsidian Flames 142,Skarmory,142,2,0,0
Obsidian Flames,Obsidian Flames 143,Mawile,143,2,0,0
Obsidian Flames,Obsidian Flames 144,Bronzor,144,2,1,0
Obsidian Flames,Obsidian Flames 145,Bronzong,145,2,1,0
Obsidian Flames,Obsidian Flames 146,Probopass,146,2,0,0
Obsidian Flames,Obsidian Flames 147,Excadrill,147,2,1,0
Obsidian Flames,Obsidian Flames 148,Pawniard,148,2,1,0
Obsidian Flames,Obsidian Flames 149,Bisharp,149,1,0,0
Obsidian Flames,Obsidian Flames 150,Kingambit,150,2,0,0
Obsidian Flames,Obsidian Flames 151,Togedemaru,151,2,1,0
Obsidian Flames,Obsidian Flames 152,Meltan,152,2,2,0
Obsidian Flames,Obsidian Flames 154,Varoom,154,1,0,0
Obsidian Flames,Obsidian Flames 155,Varoom,155,2,0,0
Obsidian Flames,Obsidian Flames 156,Revavroom ex,156,2,0,0
Obsidian Flames,Obsidian Flames 157,Dratini,157,2,1,0
Obsidian Flames,Obsidian Flames 158,Dragonair,158,2,0,0
Obsidian Flames,Obsidian Flames 159,Dragonite ex,159,1,0,0
Obsidian Flames,Obsidian Flames 160,Altaria,160,2,2,0
Obsidian Flames,Obsidian Flames 161,Drampa,161,2,0,0
Obsidian Flames,Obsidian Flames 162,Pidgey,162,2,2,0
Obsidian Flames,Obsidian Flames 163,Pidgeotto,163,2,1,0
Obsidian Flames,Obsidian Flames 165,Kangaskhan,165,2,1,0
Obsidian Flames,Obsidian Flames 166,Eevee,166,1,2,0
Obsidian Flames,Obsidian Flames 167,Zigzagoon,167,2,1,0
Obsidian Flames,Obsidian Flames 168,Linoone,168,2,0,0
Obsidian Flames,Obsidian Flames 169,Swablu,169,2,2,0
Obsidian Flames,Obsidian Flames 170,Lillipup,170,2,2,0
Obsidian Flames,Obsidian Flames 171,Herdier,171,1,0,0
Obsidian Flames,Obsidian Flames 172,Stoutland,172,2,0,0
Obsidian Flames,Obsidian Flames 173,Audino,173,2,1,0
Obsidian Flames,Obsidian Flames 174,Bouffalant,174,2,0,0
Obsidian Flames,Obsidian Flames 175,Bunnelby,175,2,2,0
Obsidian Flames,Obsidian Flames 176,Yungoos,176,2,0,0
Obsidian Flames,Obsidian Flames 177,Gumshoos,177,2,1,0
Obsidian Flames,Obsidian Flames 178,Skwovet,178,2,1,0
Obsidian Flames,Obsidian Flames 180,Lechonk,180,2,0,0
Obsidian Flames,Obsidian Flames 181,Lechonk,181,2,0,0
Obsidian Flames,Obsidian Flames 182,Lechonk,182,2,1,0
Obsidian Flames,Obsidian Flames 183,Oinkologne,183,2,2,0
Obsidian Flames,Obsidian Flames 184,Oinkologne,184,2,0,0
Obsidian Flames,Obsidian Flames 185,Flamigo,185,2,0,0
Obsidian Flames,Obsidian Flames 186,Arven,186,2,0,0
Obsidian Flames,Obsidian Flames 187,Brassius,187,1,1,0
Obsidian Flames,Obsidian Flames 188,Geeta,188,2,0,0
Obsidian Flames,Obsidian Flames 189,Letter of Encouragement,189,1,0,0
Obsidian Flames,Obsidian Flames 190,Ortega,190,1,0,0
Obsidian Flames,Obsidian Flames 191,Patrol Cap,191,1,0,0
Obsidian Flames,Obsidian Flames 192,Pok�mon League Headquarters,192,2,0,0
Obsidian Flames,Obsidian Flames 193,Poppy,193,1,1,0
Obsidian Flames,Obsidian Flames 194,Ryme,194,2,2,0
Obsidian Flames,Obsidian Flames 195,Team Star Grunt,195,1,0,0
Obsidian Flames,Obsidian Flames 196,Town Store,196,2,1,0
Obsidian Flames,Obsidian Flames 197,Vengeful Punch,197,1,1,0
Obsidian Flames,Obsidian Flames 199,Ninetales,199,3,0,0
Obsidian Flames,Obsidian Flames 200,Palafin,200,1,0,0
Obsidian Flames,Obsidian Flames 203,Larvitar,203,1,0,0
Obsidian Flames,Obsidian Flames 204,Houndour,204,1,0,0
Obsidian Flames,Obsidian Flames 205,Scizor,205,1,0,0
Obsidian Flames,Obsidian Flames 211,Tyranitar ex,211,1,0,0
Obsidian Flames,Obsidian Flames 213,Glimmora ex,213,2,0,0
Obsidian Flames,Obsidian Flames 214,Absol ex,214,1,0,0
Obsidian Flames,Obsidian Flames 216,Revavroom ex,216,1,0,0
Obsidian Flames,Obsidian Flames 217,Pidgeot ex,217,1,0,0
Obsidian Flames,Obsidian Flames 220,Poppy,220,1,0,0
Obsidian Flames,Obsidian Flames 222,Eiscue ex,222,1,0,0
Obsidian Flames,Obsidian Flames 225,Pidgeot ex,225,1,0,0
Obsidian Flames,Obsidian Flames 227,Poppy,227,1,0,0
Obsidian Flames,Obsidian Flames 229,Artazon,229,1,0,0
151,151 1,Bulbasaur,1,2,2,0
151,151 2,Ivysaur,2,2,2,0
151,151 3,Venusaur ex,3,2,0,0
151,151 4,Charmander,4,2,2,0
151,151 5,Charmeleon,5,2,2,0
151,151 6,Charizard ex,6,1,0,0
151,151 7,Squirtle,7,2,1,0
151,151 8,Wartortle,8,2,2,0
151,151 9,Blastoise ex,9,3,0,0
151,151 10,Caterpie,10,2,2,0
151,151 11,Metapod,11,2,1,0
151,151 12,Butterfree,12,2,1,0
151,151 13,Weedle,13,2,2,0
151,151 14,Kakuna,14,2,1,0
151,151 15,Beedrill,15,2,0,0
151,151 16,Pidgey,16,2,0,0
151,151 17,Pidgeotto,17,2,2,0
151,151 18,Pidgeot,18,2,1,0
151,151 19,Rattata,19,2,2,0
151,151 20,Raticate,20,2,2,0
151,151 21,Spearow,21,2,0,0
151,151 22,Fearow,22,2,2,0
151,151 23,Ekans,23,2,2,0
151,151 24,Arbok ex,24,1,0,0
151,151 25,Pikachu,25,2,2,0
151,151 26,Raichu,26,2,1,0
151,151 27,Sandshrew,27,2,2,0
151,151 28,Sandslash,28,2,2,0
151,151 29,Nidoran♀,29,2,2,0
151,151 30,Nidorina,30,2,2,0
151,151 31,Nidoqueen,31,2,2,0
151,151 32,Nidoran♂,32,2,2,0
151,151 33,Nidorino,33,2,2,0
151,151 34,Nidoking,34,2,2,0
151,151 35,Clefairy,35,2,2,0
151,151 36,Clefable,36,2,2,0
151,151 37,Vulpix,37,2,2,0
151,151 38,Ninetales ex,38,2,0,0
151,151 39,Jigglypuff,39,2,1,0
151,151 40,Wigglytuff ex,40,1,0,0
151,151 41,Zubat,41,2,2,0
151,151 42,Golbat,42,2,1,0
151,151 43,Oddish,43,2,1,0
151,151 44,Gloom,44,2,2,0
151,151 45,Vileplume,45,2,1,0
151,151 46,Paras,46,2,1,0
151,151 47,Parasect,47,2,2,0
151,151 48,Venonat,48,2,2,0
151,151 49,Venomoth,49,2,2,0
151,151 50,Diglett,50,2,1,0
151,151 51,Dugtrio,51,2,2,0
151,151 52,Meowth,52,2,2,0
151,151 53,Persian,53,2,2,0
151,151 54,Psyduck,54,2,2,0
151,151 55,Golduck,55,2,2,0
151,151 56,Mankey,56,2,1,0
151,151 57,Primeape,57,2,2,0
151,151 58,Growlithe,58,2,2,0
151,151 59,Arcanine,59,2,2,0
151,151 60,Poliwag,60,2,2,0
151,151 61,Poliwhirl,61,2,1,0
151,151 62,Poliwrath,62,2,2,0
151,151 63,Abra,63,2,2,0
151,151 64,Kadabra,64,2,1,0
151,151 65,Alakazam ex,65,1,0,0
151,151 66,Machop,66,2,2,0
151,151 67,Machoke,67,2,2,0
151,151 68,Machamp,68,2,2,0
151,151 69,Bellsprout,69,2,2,0
151,151 70,Weepinbell,70,2,1,0
151,151 71,Victreebel,71,2,1,0
151,151 72,Tentacool,72,2,2,0
151,151 73,Tentacruel,73,2,2,0
151,151 74,Geodude,74,2,2,0
151,151 75,Graveler,75,2,2,0
151,151 76,Golem ex,76,1,0,0
151,151 77,Ponyta,77,2,2,0
151,151 78,Rapidash,78,2,1,0
151,151 79,Slowpoke,79,2,1,0
151,151 80,Slowbro,80,2,0,0
151,151 81,Magnemite,81,2,2,0
151,151 82,Magneton,82,2,2,0
151,151 83,Farfetch'd,83,2,2,0
151,151 84,Doduo,84,2,2,0
151,151 85,Dodrio,85,2,2,0
151,151 86,Seel,86,2,2,0
151,151 87,Dewgong,87,2,2,0
151,151 88,Grimer,88,2,2,0
151,151 89,Muk,89,2,2,0
151,151 90,Shellder,90,2,2,0
151,151 91,Cloyster,91,2,1,0
151,151 92,Gastly,92,2,2,0
151,151 93,Haunter,93,2,2,0
151,151 94,Gengar,94,2,1,0
151,151 95,Onix,95,2,2,0
151,151 96,Drowzee,96,2,2,0
151,151 97,Hypno,97,2,0,0
151,151 98,Krabby,98,2,2,0
151,151 99,Kingler,99,2,1,0
151,151 100,Voltorb,100,2,2,0
151,151 101,Electrode,101,2,2,0
151,151 102,Exeggcute,102,2,2,0
151,151 103,Exeggutor,103,2,2,0
151,151 104,Cubone,104,2,2,0
151,151 105,Marowak,105,2,0,0
151,151 106,Hitmonlee,106,2,0,0
151,151 107,Hitmonchan,107,2,1,0
151,151 108,Lickitung,108,2,2,0
151,151 109,Koffing,109,2,1,0
151,151 110,Weezing,110,2,2,0
151,151 111,Rhyhorn,111,2,2,0
151,151 112,Rhydon,112,2,2,0
151,151 113,Chansey,113,2,3,0
151,151 114,Tangela,114,2,2,0
151,151 115,Kangaskhan ex,115,1,0,0
151,151 116,Horsea,116,2,2,0
151,151 117,Seadra,117,2,2,0
151,151 118,Goldeen,118,2,2,0
151,151 119,Seaking,119,2,2,0
151,151 120,Staryu,120,2,2,0
151,151 121,Starmie,121,2,0,0
151,151 122,Mr. Mime,122,2,2,0
151,151 123,Scyther,123,2,2,0
151,151 124,Jynx ex,124,2,0,0
151,151 125,Electabuzz,125,2,1,0
151,151 126,Magmar,126,2,3,0
151,151 127,Pinsir,127,2,2,0
151,151 128,Tauros,128,2,2,0
151,151 129,Magikarp,129,2,2,0
151,151 130,Gyarados,130,2,2,0
151,151 131,Lapras,131,2,2,0
151,151 132,Ditto,132,2,2,0
151,151 133,Eevee,133,2,1,0
151,151 134,Vaporeon,134,2,2,0
151,151 135,Jolteon,135,2,0,0
151,151 136,Flareon,136,2,0,0
151,151 137,Porygon,137,2,2,0
151,151 138,Omanyte,138,2,0,0
151,151 139,Omastar,139,2,1,0
151,151 140,Kabuto,140,2,1,0
151,151 141,Kabutops,141,2,2,0
151,151 142,Aerodactyl,142,2,2,0
151,151 143,Snorlax,143,2,2,0
151,151 144,Articuno,144,2,0,0
151,151 145,Zapdos ex,145,2,0,0
151,151 146,Moltres,146,2,2,0
151,151 147,Dratini,147,2,2,0
151,151 148,Dragonair,148,2,2,0
151,151 149,Dragonite,149,2,1,0
151,151 150,Mewtwo,150,2,1,0
151,151 151,Mew ex,151,1,0,0
151,151 152,Antique Dome Fossil,152,2,2,0
151,151 153,Antique Helix Fossil,153,2,2,0
151,151 154,Antique Old Amber,154,2,0,0
151,151 155,Big Air Balloon,155,2,2,0
151,151 156,Bill's Transfer,156,2,2,0
151,151 157,Cycling Road,157,2,1,0
151,151 158,Daisy's Help,158,2,2,0
151,151 159,Energy Sticker,159,2,2,0
151,151 160,Erika's Invitation,160,2,1,0
151,151 161,Giovanni's Charisma,161,3,2,0
151,151 162,Grabber,162,2,2,0
151,151 163,Leftovers,163,2,1,0
151,151 164,Protective Goggles,164,2,1,0
151,151 165,Rigid Band,165,2,2,0
151,151 170,Squirtle,170,2,0,0
151,151 171,Wartortle,171,1,0,0
151,151 174,Nidoking,174,1,0,0
151,151 175,Psyduck,175,1,0,0
151,151 176,Poliwhirl,176,1,0,0
151,151 177,Machoke,177,2,0,0
151,151 178,Tangela,178,2,0,0
151,151 181,Dragonair,181,1,0,0
151,151 187,Wigglytuff ex,187,1,0,0
151,151 190,Kangaskhan ex,190,2,0,0
151,151 191,Jynx ex,191,1,0,0
151,151 192,Zapdos ex,192,2,0,0
151,151 193,Mew ex,193,1,0,0
151,151 194,Bill's Transfer,194,1,0,0
151,151 196,Erika's Invitation,196,2,0,0
151,151 197,Giovanni's Charisma,197,1,0,0
151,151 198,Venusaur ex,198,2,0,0
151,151 199,Charizard ex,199,1,0,0
151,151 202,Zapdos ex,202,1,0,0
151,151 204,Giovanni's Charisma,204,1,0,0
151,151 205,Mew ex,205,1,0,0
151,151 206,Switch,206,3,0,0
151,151 207,Basic Psychic Energy,207,1,0,0
Paradox Rift,Paradox Rift 1,Surskit,1,2,1,0
Paradox Rift,Paradox Rift 2,Masquerain,2,2,2,0
Paradox Rift,Paradox Rift 4,Pansage,4,2,0,0
Paradox Rift,Paradox Rift 5,Simisage,5,2,0,0
Paradox Rift,Paradox Rift 6,Dwebble,6,2,0,0
Paradox Rift,Paradox Rift 7,Crustle,7,2,2,0
Paradox Rift,Paradox Rift 8,Bounsweet,8,2,0,0
Paradox Rift,Paradox Rift 9,Steenee,9,2,0,0
Paradox Rift,Paradox Rift 10,Blipbug,10,2,1,0
Paradox Rift,Paradox Rift 11,Dottler,11,2,1,0
Paradox Rift,Paradox Rift 12,Orbeetle,12,2,0,0
Paradox Rift,Paradox Rift 13,Nymble,13,2,1,0
Paradox Rift,Paradox Rift 14,Nymble,14,1,1,0
Paradox Rift,Paradox Rift 15,Toedscool,15,1,2,0
Paradox Rift,Paradox Rift 16,Toedscool,16,2,1,0
Paradox Rift,Paradox Rift 17,Toedscruel,17,0,1,0
Paradox Rift,Paradox Rift 19,Magby,19,2,1,0
Paradox Rift,Paradox Rift 20,Pansear,20,2,1,0
Paradox Rift,Paradox Rift 21,Simisear,21,2,1,0
Paradox Rift,Paradox Rift 22,Volcanion,22,1,0,0
Paradox Rift,Paradox Rift 23,Fuecoco,23,2,2,0
Paradox Rift,Paradox Rift 24,Crocalor,24,2,1,0
Paradox Rift,Paradox Rift 25,Charcadet,25,2,1,0
Paradox Rift,Paradox Rift 26,Charcadet,26,2,0,0
Paradox Rift,Paradox Rift 27,Armarouge ex,27,1,0,0
Paradox Rift,Paradox Rift 28,Iron Moth,28,0,1,0
Paradox Rift,Paradox Rift 30,Horsea,30,0,1,0
Paradox Rift,Paradox Rift 31,Seadra,31,2,0,0
Paradox Rift,Paradox Rift 32,Kingdra,32,0,2,0
Paradox Rift,Paradox Rift 33,Remoraid,33,1,2,0
Paradox Rift,Paradox Rift 34,Octillery,34,1,2,0
Paradox Rift,Paradox Rift 35,Feebas,35,2,0,0
Paradox Rift,Paradox Rift 36,Milotic,36,2,0,0
Paradox Rift,Paradox Rift 37,Snorunt,37,2,0,0
Paradox Rift,Paradox Rift 38,Garchomp ex,38,1,0,0
Paradox Rift,Paradox Rift 39,Mantyke,39,2,1,0
Paradox Rift,Paradox Rift 40,Palkia,40,1,1,0
Paradox Rift,Paradox Rift 41,Panpour,41,2,2,0
Paradox Rift,Paradox Rift 42,Simipour,42,2,2,0
Paradox Rift,Paradox Rift 43,Vanillite,43,2,0,0
Paradox Rift,Paradox Rift 44,Vanillish,44,2,0,0
Paradox Rift,Paradox Rift 45,Vanilluxe,45,1,0,0
Paradox Rift,Paradox Rift 46,Tsareena ex,46,1,0,0
Paradox Rift,Paradox Rift 47,Wimpod,47,2,0,0
Paradox Rift,Paradox Rift 48,Wimpod,48,1,0,0
Paradox Rift,Paradox Rift 49,Golisopod,49,2,0,0
Paradox Rift,Paradox Rift 51,Wiglett,51,1,2,0
Paradox Rift,Paradox Rift 52,Wiglett,52,2,2,0
Paradox Rift,Paradox Rift 53,Wugtrio,53,2,1,0
Paradox Rift,Paradox Rift 54,Veluza,54,2,0,0
Paradox Rift,Paradox Rift 55,Dondozo,55,2,1,0
Paradox Rift,Paradox Rift 56,Iron Bundle,56,2,1,0
Paradox Rift,Paradox Rift 57,Chien-Pao,57,1,0,0
Paradox Rift,Paradox Rift 58,Mewtwo ex,58,1,0,0
Paradox Rift,Paradox Rift 59,Elekid,59,2,1,0
Paradox Rift,Paradox Rift 60,Plusle,60,2,1,0
Paradox Rift,Paradox Rift 61,Minun,61,2,1,0
Paradox Rift,Paradox Rift 62,Blitzle,62,2,2,0
Paradox Rift,Paradox Rift 63,Zebstrika,63,2,2,0
Paradox Rift,Paradox Rift 64,Joltik,64,0,1,0
Paradox Rift,Paradox Rift 65,Galvantula,65,2,0,0
Paradox Rift,Paradox Rift 67,Oricorio,67,2,0,0
Paradox Rift,Paradox Rift 69,Toxel,69,1,2,0
Paradox Rift,Paradox Rift 71,Natu,71,0,1,0
Paradox Rift,Paradox Rift 72,Xatu,72,1,0,0
Paradox Rift,Paradox Rift 73,Latios,73,2,1,0
Paradox Rift,Paradox Rift 75,Yamask,75,2,1,0
Paradox Rift,Paradox Rift 76,Cofagrigus ex,76,1,0,0
Paradox Rift,Paradox Rift 77,Pumpkaboo,77,2,0,0
Paradox Rift,Paradox Rift 78,Gourgeist,78,2,0,0
Paradox Rift,Paradox Rift 79,Flittle,79,2,1,0
Paradox Rift,Paradox Rift 80,Flittle,80,2,0,0
Paradox Rift,Paradox Rift 81,Espathra,81,2,0,0
Paradox Rift,Paradox Rift 82,Tinkatink,82,2,1,0
Paradox Rift,Paradox Rift 83,Tinkatink,83,2,2,0
Paradox Rift,Paradox Rift 84,Tinkatuff,84,1,0,0
Paradox Rift,Paradox Rift 85,Tinkaton,85,2,0,0
Paradox Rift,Paradox Rift 86,Scream Tail,86,2,2,0
Paradox Rift,Paradox Rift 87,Gimmighoul,87,2,2,0
Paradox Rift,Paradox Rift 88,Gimmighoul,88,2,0,0
Paradox Rift,Paradox Rift 89,Iron Valiant ex,89,3,0,0
Paradox Rift,Paradox Rift 90,Onix,90,2,0,0
Paradox Rift,Paradox Rift 91,Gligar,91,2,1,0
Paradox Rift,Paradox Rift 92,Gliscor,92,2,0,0
Paradox Rift,Paradox Rift 93,Groudon,93,1,0,0
Paradox Rift,Paradox Rift 94,Gible,94,2,2,0
Paradox Rift,Paradox Rift 95,Gabite,95,2,2,0
Paradox Rift,Paradox Rift 96,Mienfoo,96,2,0,0
Paradox Rift,Paradox Rift 97,Mienshao,97,2,1,0
Paradox Rift,Paradox Rift 99,Minior,99,2,0,0
Paradox Rift,Paradox Rift 101,Nacli,101,2,0,0
Paradox Rift,Paradox Rift 102,Nacli,102,2,1,0
Paradox Rift,Paradox Rift 103,Naclstack,103,2,1,0
Paradox Rift,Paradox Rift 104,Garganacl,104,2,0,0
Paradox Rift,Paradox Rift 105,Klawf,105,2,0,0
Paradox Rift,Paradox Rift 106,Flamigo,106,2,2,0
Paradox Rift,Paradox Rift 107,Slither Wing,107,1,0,0
Paradox Rift,Paradox Rift 109,Ting-Lu,109,2,1,0
Paradox Rift,Paradox Rift 110,Zubat,110,2,0,0
Paradox Rift,Paradox Rift 111,Golbat,111,1,1,0
Paradox Rift,Paradox Rift 112,Crobat,112,2,0,0
Paradox Rift,Paradox Rift 113,Absol,113,2,0,0
Paradox Rift,Paradox Rift 114,Purrloin,114,2,0,0
Paradox Rift,Paradox Rift 115,Liepard,115,0,1,0
Paradox Rift,Paradox Rift 116,Trubbish,116,2,0,0
Paradox Rift,Paradox Rift 117,Garbodor,117,2,0,0
Paradox Rift,Paradox Rift 118,Yveltal,118,0,1,0
Paradox Rift,Paradox Rift 119,Nickit,119,2,2,0
Paradox Rift,Paradox Rift 120,Thievul,120,2,0,0
Paradox Rift,Paradox Rift 121,Morpeko,121,1,0,0
Paradox Rift,Paradox Rift 122,Lokix,122,2,0,0
Paradox Rift,Paradox Rift 123,Brute Bonnet,123,2,0,0
Paradox Rift,Paradox Rift 124,Roaring Moon ex,124,1,0,0
Paradox Rift,Paradox Rift 125,Steelix,125,2,0,0
Paradox Rift,Paradox Rift 126,Jirachi,126,2,0,0
Paradox Rift,Paradox Rift 127,Ferroseed,127,2,1,0
Paradox Rift,Paradox Rift 128,Ferrothorn,128,2,0,0
Paradox Rift,Paradox Rift 129,Durant,129,2,1,0
Paradox Rift,Paradox Rift 130,Honedge,130,2,1,0
Paradox Rift,Paradox Rift 132,Doublade,132,2,2,0
Paradox Rift,Paradox Rift 133,Doublade,133,2,1,0
Paradox Rift,Paradox Rift 134,Aegislash,134,2,1,0
Paradox Rift,Paradox Rift 136,Zacian,136,1,1,0
Paradox Rift,Paradox Rift 138,Orthworm,138,2,1,0
Paradox Rift,Paradox Rift 139,Gholdengo ex,139,1,0,0
Paradox Rift,Paradox Rift 140,Altaria ex,140,1,0,0
Paradox Rift,Paradox Rift 141,Tatsugiri,141,2,0,0
Paradox Rift,Paradox Rift 142,Porygon,142,2,2,0
Paradox Rift,Paradox Rift 143,Porygon2,143,1,0,0
Paradox Rift,Paradox Rift 144,Porygon-Z,144,1,0,0
Paradox Rift,Paradox Rift 145,Aipom,145,2,1,0
Paradox Rift,Paradox Rift 146,Ambipom,146,2,0,0
Paradox Rift,Paradox Rift 147,Miltank,147,1,1,0
Paradox Rift,Paradox Rift 148,Whismur,148,2,0,0
Paradox Rift,Paradox Rift 149,Loudred,149,1,2,0
Paradox Rift,Paradox Rift 150,Exploud,150,2,1,0
Paradox Rift,Paradox Rift 151,Spinda,151,2,0,0
Paradox Rift,Paradox Rift 152,Swablu,152,2,2,0
Paradox Rift,Paradox Rift 153,Tandemaus,153,2,1,0
Paradox Rift,Paradox Rift 154,Tandemaus,154,1,2,0
Paradox Rift,Paradox Rift 156,Bombirdier ex,156,1,0,0
Paradox Rift,Paradox Rift 157,Cyclizar,157,2,0,0
Paradox Rift,Paradox Rift 158,Iron Jugulis,158,1,0,0
